"ID Caso","Código DANE de Municipio","Municipio","Departamento","Año","Mes","Día","ID Persona","Sexo","Etnia","Ocupación","Calidad de la Víctima o la Baja","Tipo de Población Vulnerable","Militante Político","Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente","Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente","Situación Actual de la Víctima","Fuente de Información de la Desaparición","Edad","latitud-longitud"
"433,565","13001","CARTAGENA DE INDIAS","BOLIVAR","1,999","6","5","469,164","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO",,"POINT (-75.45889915 10.46343362)"
"433,566","20238","EL COPEY","CESAR","2,001","10","15","469,165","HOMBRE",,"CAMPESINO","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","PERSONA MAYOR (60 AÑOS O MAS)","POINT (-73.84864968 10.32251791)"
"433,567","05001","MEDELLIN","ANTIOQUIA","1,987","12","21","469,166","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.61103107 6.257590259)"
"433,568","00000","SIN INFORMACION","SIN INFORMACION","2,001","6","3","469,167","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72 4)"
"433,569","13042","ARENAL","BOLIVAR","2,000","7","6","469,168","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD",,"POINT (-73.941099 8.458865)"
"433,570","05697","EL SANTUARIO","ANTIOQUIA","1,997","2","2","469,170","HOMBRE",,"CAMPESINO","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-75.265851 6.137058)"
"433,573","50006","ACACIAS","META","2,003","9","3","469,173","HOMBRE",,"DESEMPLEADO","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-73.57135162 3.943383008)"
"433,574","05001","MEDELLIN","ANTIOQUIA","2,010","12","30","469,174","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.61103107 6.257590259)"
"433,575","73443","SAN SEBASTIAN DE MARIQUITA","TOLIMA","2,012","5","26","469,175","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.90668089 5.235322593)"
"433,576","68406","LEBRIJA","SANTANDER","2,002","9","13","469,176","HOMBRE",,"PARAMILITAR","COMBATIENTE",,,"GRUPO PARAMILITAR","NO IDENTIFICADO","SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO",,"POINT (-73.219524 7.113351)"
"433,577","23807","TIERRALTA","CORDOBA","1,997","12","29","469,178","HOMBRE",,"CONDUCTOR/MOTORISTA","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.149015 8.051593)"
"433,578","00000","SIN INFORMACION","SIN INFORMACION","1,989","3","1","469,179","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72 4)"
"433,579","23855","VALENCIA","CORDOBA","2,005","5","30","469,180","HOMBRE",,"CAMPESINO","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO","ADULTEZ (29-59 AÑOS)","POINT (-76.150756 8.255016)"
"433,580","47001","SANTA MARTA","MAGDALENA","2,004","10","1","469,181","HOMBRE",,"ADMINISTRADOR DE FINCA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO","ADULTEZ (29-59 AÑOS)","POINT (-73.83616161 11.24746236)"
"433,581","20710","SAN ALBERTO","CESAR","1,994","1","1","469,182","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.47218888 7.769815987)"
"433,582","85010","AGUAZUL","CASANARE","2,000","2","4","469,183","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.54821017 5.126121886)"
"433,583","81794","TAME","ARAUCA","1,988","2","16","469,185","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-71.55897219 6.491362929)"
"433,584","27001","QUIBDO","CHOCO","2,001","10","21","469,186","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.65015147 5.7543229)"
"433,585","17380","LA DORADA","CALDAS","2,000","7","7","469,188","HOMBRE",,"OTRA","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","JUVENTUD (18-28 AÑOS)","POINT (-74.658488 5.444501)"
"433,586","18410","LA MONTAÑITA","CAQUETA","2,003","6","3","469,189","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.23572732 1.302860442)"
"433,587","50325","MAPIRIPAN","META","1,999","10","30","469,190","HOMBRE",,"EMPLEADO","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","ADULTEZ (29-59 AÑOS)","POINT (-72.135509 2.896617)"
"433,588","05101","CIUDAD BOLIVAR","ANTIOQUIA","1,995","1","20","469,191","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.01065253 5.840995666)"
"433,589","05480","MUTATA","ANTIOQUIA","1,986","11","26","469,192","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.46306569 7.329557848)"
"433,590","20001","VALLEDUPAR","CESAR","2,005","9","13","469,193","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.259398 10.460472)"
"433,590","20001","VALLEDUPAR","CESAR","2,005","9","13","469,194","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.259398 10.460472)"
"433,590","20001","VALLEDUPAR","CESAR","2,005","9","13","469,195","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.259398 10.460472)"
"433,591","68271","FLORIAN","SANTANDER","1,983","10","8","469,196","HOMBRE",,"CAMPESINO","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.95524931 5.801106291)"
"433,592","54001","CUCUTA","NORTE DE SANTANDER","2,000","1","1","469,197","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.48862641 8.112041811)"
"433,593","19698","SANTANDER DE QUILICHAO","CAUCA","2,000","12","15","469,199","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.49873145 2.984467338)"
"433,594","05172","CHIGORODO","ANTIOQUIA","1,997","6","15","469,200","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.63964213 7.631665644)"
"433,596","47001","SANTA MARTA","MAGDALENA","1,992","9","27","469,203","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.88527855 11.12189436)"
"433,597","47551","PIVIJAY","MAGDALENA","2,000","1","17","469,204","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-74.36125318 10.53849092)"
"433,597","47551","PIVIJAY","MAGDALENA","2,000","1","17","478,040","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD",,"POINT (-74.36125318 10.53849092)"
"433,597","47551","PIVIJAY","MAGDALENA","2,000","1","17","478,041","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","FAMILIARES O COMUNIDAD","ADOLESCENCIA (12-17 AÑOS)","POINT (-74.36125318 10.53849092)"
"433,598","50325","MAPIRIPAN","META","2,004","4","30","469,205","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-71.93805692 3.117523361)"
"433,599","81794","TAME","ARAUCA","2,005","9","20","469,206","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-71.79178647 6.390650479)"
"433,600","86568","PUERTO ASIS","PUTUMAYO","0","0","0","469,207","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.52158203 0.433884539)"
"433,601","47001","SANTA MARTA","MAGDALENA","2,002","4","5","469,208","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN",,"JUVENTUD (18-28 AÑOS)","POINT (-73.88527855 11.12189436)"
"433,602","86571","PUERTO GUZMAN","PUTUMAYO","1,991","1","1","469,209","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.88022978 0.746432215)"
"433,603","25320","GUADUAS","CUNDINAMARCA","2,002","5","10","469,210","HOMBRE",,"CAMPESINO","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO","PERSONA MAYOR (60 AÑOS O MAS)","POINT (-74.64014651 5.173554764)"
"433,604","05250","EL BAGRE","ANTIOQUIA","1,998","4","28","469,211","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.66427726 7.704633351)"
"433,605","05490","NECOCLI","ANTIOQUIA","1,993","10","21","469,212","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.67699588 8.493728551)"
"433,605","05490","NECOCLI","ANTIOQUIA","1,993","10","21","477,508","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.67699588 8.493728551)"
"433,605","05490","NECOCLI","ANTIOQUIA","1,993","10","21","477,509","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.67699588 8.493728551)"
"433,605","05490","NECOCLI","ANTIOQUIA","1,993","10","21","477,510","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.67699588 8.493728551)"
"433,605","05490","NECOCLI","ANTIOQUIA","1,993","10","21","477,511","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.67699588 8.493728551)"
"433,606","86568","PUERTO ASIS","PUTUMAYO","2,005","9","23","469,214","HOMBRE","INDÍGENA","CAMPESINO","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.52158203 0.433884539)"
"433,607","23807","TIERRALTA","CORDOBA","1,997","7","1","469,215","HOMBRE",,"CAMPESINO","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.23540032 7.888034299)"
"433,608","13244","EL CARMEN DE BOLIVAR","BOLIVAR","2,003","6","12","469,216","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.15793573 9.699819876)"
"433,609","05051","ARBOLETES","ANTIOQUIA","1,995","7","26","469,218","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"PERSONA MAYOR (60 AÑOS O MAS)","POINT (-76.50892669 8.624776466)"
"433,610","54003","ABREGO","NORTE DE SANTANDER","1,999","12","1","469,219","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"PERSONA MAYOR (60 AÑOS O MAS)","POINT (-73.15850485 8.019834481)"
"433,610","54003","ABREGO","NORTE DE SANTANDER","1,999","12","1","478,447","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.15850485 8.019834481)"
"433,611","05837","TURBO","ANTIOQUIA","1,988","8","8","469,220","HOMBRE",,"CAMPESINO","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.52635785 8.204324574)"
"433,612","85001","YOPAL","CASANARE","1,996","5","21","469,221","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-72.25802857 5.242744761)"
"433,613","05045","APARTADO","ANTIOQUIA","2,002","1","2","469,222","HOMBRE",,"DESEMPLEADO","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","ADULTEZ (29-59 AÑOS)","POINT (-76.58236264 7.86047815)"
"433,614","05585","PUERTO NARE","ANTIOQUIA","2,004","1","2","469,223","HOMBRE",,"PARAMILITAR","COMBATIENTE",,,"GRUPO PARAMILITAR","NO IDENTIFICADO","APARECIÓ MUERTO","ENTIDAD PÚBLICA","JUVENTUD (18-28 AÑOS)","POINT (-74.70317722 6.126539139)"
"433,615","05172","CHIGORODO","ANTIOQUIA","1,999","3","20","469,224","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.63964213 7.631665644)"
"433,616","27660","SAN JOSE DEL PALMAR","CHOCO","2,003","8","20","469,225","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","ADOLESCENCIA (12-17 AÑOS)","POINT (-76.2926562 4.904609882)"
"433,617","05134","CAMPAMENTO","ANTIOQUIA","2,001","10","1","469,227","HOMBRE",,"ECONOMÍA INFORMAL","CIVIL",,,,,"APARECIÓ MUERTO",,,"POINT (-75.28766178 7.036017478)"
"433,618","25269","FACATATIVA","CUNDINAMARCA","2,002","4","1","469,228","HOMBRE",,"OBRERO","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.3380229 4.834052334)"
"433,619","73283","FRESNO","TOLIMA","2,003","8","28","469,229","HOMBRE",,"CAMPESINO","CIVIL","FAMILIAR DE PERSONA VULNERABLE",,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO","ADULTEZ (29-59 AÑOS)","POINT (-75.05228995 5.186694812)"
"433,620","50006","ACACIAS","META","1,991","1","2","469,230","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA",,"POINT (-73.57135162 3.943383008)"
"433,621","85440","VILLANUEVA","CASANARE","2,002","1","12","469,232","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN",,"ADULTEZ (29-59 AÑOS)","POINT (-72.82314281 4.528307719)"
"433,622","50226","CUMARAL","META","1,992","12","17","469,234","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-73.31477539 4.232526389)"
"433,623","81001","ARAUCA","ARAUCA","0","1","1","469,235","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-70.50921153 6.796280825)"
"433,624","05313","GRANADA","ANTIOQUIA","1,989","12","31","469,237","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.12763646 6.123380721)"
"433,625","52356","IPIALES","NARIÑO","1,993","1","1","469,238","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-77.24047625 0.497708465)"
"433,626","50006","ACACIAS","META","2,001","5","1","469,239","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.57135162 3.943383008)"
"433,627","05756","SONSON","ANTIOQUIA","2,002","3","7","469,241","MUJER",,"AMA DE CASA","CIVIL","FAMILIAR DE COMBATIENTE",,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","ADULTEZ (29-59 AÑOS)","POINT (-74.83637622 5.826388779)"
"433,628","54810","TIBU","NORTE DE SANTANDER","2,000","1","1","469,242","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-72.89972106 8.998278492)"
"433,629","05604","REMEDIOS","ANTIOQUIA","0","1","1","469,243","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.55865652 6.997267375)"
"433,630","18001","FLORENCIA","CAQUETA","0","1","1","469,244","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.55823906 1.749138704)"
"433,631","68615","RIONEGRO","SANTANDER","1,998","2","17","469,247","MUJER",,"TRABAJO SIN ESPECIFICAR","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","JUVENTUD (18-28 AÑOS)","POINT (-73.57613564 7.607273437)"
"433,632","05591","PUERTO TRIUNFO","ANTIOQUIA","1,991","10","1","469,248","HOMBRE",,"DESEMPLEADO","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-74.73528121 5.899906565)"
"433,633","18247","EL DONCELLO","CAQUETA","1,998","1","1","469,249","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.26878109 1.713734697)"
"433,634","05234","DABEIBA","ANTIOQUIA","1,999","1","13","469,250","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.31426328 6.992243782)"
"433,635","68255","EL PLAYON","SANTANDER","2,004","2","2","469,251","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","FAMILIARES O COMUNIDAD","JUVENTUD (18-28 AÑOS)","POINT (-73.18158192 7.524284721)"
"433,636","05045","APARTADO","ANTIOQUIA","2,000","11","29","469,252","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.58236264 7.86047815)"
"433,637","18001","FLORENCIA","CAQUETA","2,007","1","8","469,253","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.55823906 1.749138704)"
"433,639","50711","VISTAHERMOSA","META","2,004","1","1","469,255","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-73.66652234 2.811616698)"
"433,640","05154","CAUCASIA","ANTIOQUIA","1,990","3","1","469,256","HOMBRE",,"DESEMPLEADO","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.03501824 7.867941792)"
"433,641","05893","YONDO","ANTIOQUIA","2,001","3","19","469,257","HOMBRE",,"CONDUCTOR/MOTORISTA","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-74.15824041 6.925159318)"
"433,642","44090","DIBULLA","LA GUAJIRA","2,002","7","4","469,258","HOMBRE","NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)","SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-73.39931595 11.21624454)"
"433,642","44090","DIBULLA","LA GUAJIRA","2,002","7","4","478,393","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.39931595 11.21624454)"
"433,642","44090","DIBULLA","LA GUAJIRA","2,002","7","4","478,394","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.39931595 11.21624454)"
"433,643","20060","BOSCONIA","CESAR","1,975","5","19","469,259","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-73.86628815 9.946391309)"
"433,644","76828","TRUJILLO","VALLE DEL CAUCA","2,003","9","9","469,260","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.38980681 4.231675195)"
"433,645","85440","VILLANUEVA","CASANARE","1,993","3","1","469,261","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.82314281 4.528307719)"
"433,646","85162","MONTERREY","CASANARE","1,990","2","18","469,262","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-72.8473434 4.841308642)"
"433,647","70713","SAN ONOFRE","SUCRE","2,004","9","11","469,263","HOMBRE",,"SIN INFORMACIÓN","CIVIL","EXMILITAR",,,,"APARECIÓ MUERTO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.63951359 9.763543887)"
"433,648","15480","MUZO","BOYACA","1,997","1","1","469,265","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-74.11177139 5.539429272)"
"433,649","05642","SALGAR","ANTIOQUIA","1,997","6","30","469,266","HOMBRE",,"SIN INFORMACIÓN","CIVIL","SINDICALISTA",,,,"DESAPARECIDO",,,"POINT (-75.98137251 5.970502334)"
"433,650","86865","VALLE DEL GUAMUEZ","PUTUMAYO","2,000","1","1","469,268","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-76.77067026 0.42012589)"
"433,651","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","2,004","2","25","469,269","HOMBRE",,"CONDUCTOR/MOTORISTA","CIVIL","LÍDER COMUNITARIO",,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-71.91916993 2.484286091)"
"433,651","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","2,004","2","25","478,574","HOMBRE",,"SIN INFORMACIÓN","CIVIL","OTRA",,,,"DESAPARECIDO",,,"POINT (-71.91916993 2.484286091)"
"433,651","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","2,004","2","25","478,575","HOMBRE",,"SIN INFORMACIÓN","CIVIL","OTRA",,,,"DESAPARECIDO",,,"POINT (-71.91916993 2.484286091)"
"433,652","17614","RIOSUCIO","CALDAS","1,987","3","1","469,270","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.75220499 5.442275418)"
"433,653","05001","MEDELLIN","ANTIOQUIA","1,996","11","7","469,271","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.61103107 6.257590259)"
"433,654","05150","CAROLINA","ANTIOQUIA","2,002","10","5","469,272","MUJER",,"COMERCIANTE","CIVIL",,,,,"DESAPARECIDO",,"ADULTEZ (29-59 AÑOS)","POINT (-75.283192 6.725995)"
"433,655","05266","ENVIGADO","ANTIOQUIA","2,002","3","6","469,274","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","ENTIDAD PÚBLICA","ADULTEZ (29-59 AÑOS)","POINT (-75.54686779 6.154394922)"
"433,656","73347","HERVEO","TOLIMA","2,007","1","1","469,275","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-75.24322959 5.068553783)"
"433,657","15572","PUERTO BOYACA","BOYACA","1,993","1","16","469,276","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-74.4528581 5.953466654)"
"433,658","13688","SANTA ROSA DEL SUR","BOLIVAR","2,007","3","17","469,277","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-74.26272843 7.772519173)"
"433,659","17662","SAMANA","CALDAS","2,002","8","10","469,278","HOMBRE",,"CAMPESINO","CIVIL",,,,,"APARECIÓ VIVO","ENTIDAD PÚBLICA",,"POINT (-74.93323944 5.665271686)"
"433,660","15572","PUERTO BOYACA","BOYACA","2,002","5","1","469,279","HOMBRE",,"DELINCUENTE","CIVIL","OTRA",,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO","ADOLESCENCIA (12-17 AÑOS)","POINT (-74.4528581 5.953466654)"
"433,661","81794","TAME","ARAUCA","2,005","4","26","469,280","HOMBRE",,"TRABAJADOR DE FINCA","CIVIL",,,,,"DESAPARECIDO",,"ADOLESCENCIA (12-17 AÑOS)","POINT (-71.79178647 6.390650479)"
"433,662","05001","MEDELLIN","ANTIOQUIA","2,011","11","28","469,281","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"PERSONA MAYOR (60 AÑOS O MAS)","POINT (-75.61103107 6.257590259)"
"433,664","05837","TURBO","ANTIOQUIA","1,996","3","22","469,283","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-76.6322473 7.996897954)"
"433,664","05837","TURBO","ANTIOQUIA","1,996","3","22","477,592","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.6322473 7.996897954)"
"433,664","05837","TURBO","ANTIOQUIA","1,996","3","22","477,593","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.6322473 7.996897954)"
"433,664","05837","TURBO","ANTIOQUIA","1,996","3","22","477,594","SIN INFORMACION",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-76.6322473 7.996897954)"
"433,665","68406","LEBRIJA","SANTANDER","2,001","5","6","469,285","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"APARECIÓ MUERTO","ENTIDAD PÚBLICA","ADULTEZ (29-59 AÑOS)","POINT (-73.29138097 7.204060063)"
"433,666","20001","VALLEDUPAR","CESAR","2,000","9","1","469,286","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,"JUVENTUD (18-28 AÑOS)","POINT (-73.45784764 10.21890277)"
"433,667","54250","EL TARRA","NORTE DE SANTANDER","2,003","1","20","469,287","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN","PERPETRADOR DEL HECHO",,"POINT (-73.0317597 8.678263671)"
"433,668","86573","PUERTO LEGUIZAMO","PUTUMAYO","2,002","3","24","469,288","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"DESAPARECIDO",,,"POINT (-75.06479327 0.05947197)"
